ACADEMIC_PERIOD,Department,Subject,Crs .,Title,IType,Sec .,CRN,Min Cr,Max Credit,Stat,Perm,Days,Meeting Time String,Dates,BldgRoom String,Enrl*,Lim**,Graduate Students,INSTRUCTOR_ID,Instructor,Instructor_Title,Grd?,Mode,Link ID,Link Cnct,XList Group,XList Enrl,XList Max Enrl,XList Seats Avail
202320,Computer Graphics Technology,CGT,54000,Current Topics In 3D Animation,LEC,001,11737,3.0,3.0,,,M,05:30 PM-08:20 PM,01/09/23-04/29/23,KNOY 306,5,20,No,14460679.0,"Adamo, Nicoletta",Professor and Interim Head of CGT,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Computer Graphics Technology,CGT,59700,Directed MS Capstone,DIS,001,15619,3.0,3.0,,,Unlisted,,01/09/23-04/29/23,,1,5,No,14460679.0,"Adamo, Nicoletta",Professor and Interim Head of CGT,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,School of Engineering Tech,ENGT,48000,ET Capstone I,LEC,003,20593,3.0,3.0,,,MW,08:30 AM-09:20 AM,01/09/23-04/29/23,LMBS 4247B,49,75,No,34031743.0,"Aguirre, Milton E.",Assistant Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,School of Engineering Tech,ENGT,48100,ET Capstone II,LEC,023,23208,3.0,3.0,,,R,08:30 AM-09:20 AM,01/09/23-04/29/23,LMBS 4247B,75,100,No,34031743.0,"Aguirre, Milton E.",Assistant Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,School of Engineering Tech,ENGT,48100,ET Capstone II,LEC,006,20603,3.0,3.0,,,R,08:30 AM-09:20 AM,01/09/23-04/29/23,LMBS 4247A,76,100,No,34031743.0,"Aguirre, Milton E.",Assistant Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Computer Graphics Technology,CGT,57500,Vis Tools & Applications,LEC,001,16390,3.0,3.0,,,TR,05:30 PM-06:45 PM,01/09/23-04/29/23,KNOY 306,16,20,No,28052316.0,"Ahmad, Aanis",Lecturer,Y,Reg,Unk,Unk,5E,16.0,20.0,4.0
202320,Naval Science,NS,31000,Naval Navigation,LEC,003,43659,3.0,3.0,,,TR,01:30 PM-02:45 PM,01/09/23-04/29/23,UNIV 319,15,19,No,25576836.0,"Alcorn, Brandon M.",Professor of Naval Science,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Naval Science,NS,31000,Naval Navigation,LEC,004,19344,3.0,3.0,,,TR,03:00 PM-04:15 PM,01/09/23-04/29/23,UNIV 317,7,25,No,25576836.0,"Alcorn, Brandon M.",Professor of Naval Science,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Schl of Construction Mgmt Tech,CM,10000,Intro To Construction Mgmt,LEC,001,12591,3.0,3.0,,,TR,01:30 PM-02:45 PM,01/09/23-04/29/23,STEW 320,76,100,No,11865796.0,"Allison, Christopher S.",Lecturer,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Schl of Construction Mgmt Tech,CM,20000,Intermediate Pre-Con Mgmt,LEC,001,11252,9.0,9.0,,,MW,02:30 PM-05:20 PM,01/09/23-04/29/23,PHYS 223,99,90,No,11865796.0,"Allison, Christopher S.",Lecturer,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Schl of Construction Mgmt Tech,CM,33100,Design And Construction II,LEC,001,20576,6.0,6.0,,,MW,11:30 AM-12:20 PM,01/09/23-04/29/23,KNOY B029,5,10,No,11865796.0,"Allison, Christopher S.",Lecturer,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Schl of Construction Mgmt Tech,CM,35000,Advanced Const Mgmt,LEC,004,11286,9.0,9.0,,,MW,08:30 AM-11:20 AM,01/09/23-04/29/23,WALC B058,110,108,No,11865796.0,"Allison, Christopher S.",Lecturer,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Schl of Construction Mgmt Tech,CM,41000,Construction Mgmt Portfolio II,DIS,002,22526,0.5,0.5,,,Unlisted,,01/09/23-03/05/23,,15,100,No,11865796.0,"Allison, Christopher S.",Lecturer,Y,P/NP,Unk,Unk,Unk,0.0,0.0,0.0
202320,School of Engineering Tech,IET,33400,Economics Analysis - Tech Sys,LEC,013,20224,3.0,3.0,,,TR,12:00 PM-01:15 PM,01/09/23-04/29/23,MSEE B012,58,60,No,25397761.0,"Athinarayanan, Ragu",Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Computer Graphics Technology,CGT,35600,"Web Prog,Dev&Data Intg",DIS,002,11718,3.0,3.0,,,Unlisted,,01/09/23-04/29/23,,19,30,Graduate Student,24904827.0,"Baigelenov, Ali",Student,Y,Reg,A2,A6,Unk,0.0,0.0,0.0
202320,Computer Graphics Technology,CGT,45600,"Adv Web Prog, Dev&Data",DIS,002,11730,3.0,3.0,,,Unlisted,,01/09/23-04/29/23,,18,50,Graduate Student,24904827.0,"Baigelenov, Ali",Student,Y,Reg,A2,A1,Unk,0.0,0.0,0.0
202320,Computer Graphics Technology,CGT,24100,Intro Comptr Animation,LEC,001,13539,3.0,3.0,,,TR,07:30 AM-08:20 AM,01/09/23-04/29/23,HEAV B020,27,30,Graduate Student,34779310.0,"Bal, Siddhant",Student,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Computer Graphics Technology,CGT,24100,Intro Comptr Animation,LEC,004,16381,3.0,3.0,,,TR,09:30 AM-10:20 AM,01/09/23-04/29/23,HEAV B020,30,30,Graduate Student,34779310.0,"Bal, Siddhant",Student,Y,Reg,A3,A4,Unk,0.0,0.0,0.0
202320,School of Engineering Tech,MFET,44200,ROS Programming,LEC,002,27076,3.0,3.0,,,MF,04:30 PM-05:20 PM,01/09/23-04/29/23,HAMP 1266,12,10,Graduate Student,30289113.0,"Balakuntala Srinivasa Mur, Mythra Varun",Student,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,School of Engineering Tech,IET,43540,Facilities Planning,DIS,004,27037,3.0,3.0,,,Unlisted,,01/09/23-04/29/23,ASYNC ONLINE,1,0,No,11188253.0,"Barber-Dansby, Andrea F.",Senior Lecturer,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Computer Information Tech,CNIT,18000,Intro To Systems Devel,LEC,008,12437,3.0,3.0,,,WF,11:30 AM-12:20 PM,01/09/23-04/29/23,WALC 1018,116,150,No,10035321.0,"Barlow, Victor M.",Assistant Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Computer Information Tech,CNIT,38000,Adv Analysis & Design,LEC,001,12441,3.0,3.0,,,TR,01:30 PM-02:45 PM,01/09/23-04/29/23,ME 1009,25,50,No,10035321.0,"Barlow, Victor M.",Assistant Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Schl of Aviation & Transp Tech,AT,26502,Aircraft Electrical Systems,LEC,002,12134,3.0,3.0,,,WF,11:30 AM-12:20 PM,01/09/23-04/29/23,NISW 149,25,48,No,24416859.0,"Barnes, Donald K.",Assistant Professor of Practice,Y,Reg,A1,A3,Unk,0.0,0.0,0.0
202320,Schl of Aviation & Transp Tech,AT,33502,Avionics Systems,LEC,001,69861,3.0,3.0,,,MF,08:30 AM-09:20 AM,01/09/23-04/29/23,NISW 157,58,60,No,24416859.0,"Barnes, Donald K.",Assistant Professor of Practice,Y,Reg,A1,A3,Unk,0.0,0.0,0.0
202320,Schl of Aviation & Transp Tech,AT,45900,Airport Manager Certif,LEC,001,11741,3.0,3.0,,,TR,01:30 PM-02:45 PM,01/09/23-04/29/23,NISW 184,20,25,No,11461806.0,"Baxmeyer, Adam W.",Airport Director,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Schl of Construction Mgmt Tech,CM,10000,Intro To Construction Mgmt,LEC,001,12591,3.0,3.0,,,TR,01:30 PM-02:45 PM,01/09/23-04/29/23,STEW 320,76,100,No,12178210.0,"Benhart, Bradley L.",Professor of Practice,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Schl of Construction Mgmt Tech,CM,20000,Intermediate Pre-Con Mgmt,LEC,001,11252,9.0,9.0,,,MW,02:30 PM-05:20 PM,01/09/23-04/29/23,PHYS 223,99,90,No,12178210.0,"Benhart, Bradley L.",Professor of Practice,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Schl of Construction Mgmt Tech,CM,30000,Advanced Pre-Con Mgmt,LEC,004,11239,9.0,9.0,,,TR,02:30 PM-05:20 PM,01/09/23-04/29/23,CRTN 1011,83,81,No,12178210.0,"Benhart, Bradley L.",Professor of Practice,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Schl of Construction Mgmt Tech,CM,40000,Construction Capstone I,LEC,001,11196,6.0,6.0,,,MW,11:30 AM-01:20 PM,01/09/23-04/29/23,PHYS 203,26,40,No,12178210.0,"Benhart, Bradley L.",Professor of Practice,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Schl of Construction Mgmt Tech,CM,41000,Construction Mgmt Portfolio II,DIS,002,22526,0.5,0.5,,,Unlisted,,01/09/23-03/05/23,,15,100,No,12178210.0,"Benhart, Bradley L.",Professor of Practice,Y,P/NP,Unk,Unk,Unk,0.0,0.0,0.0
202320,School of Engineering Tech,ENGT,48000,ET Capstone I,LEC,003,20593,3.0,3.0,,,MW,08:30 AM-09:20 AM,01/09/23-04/29/23,LMBS 4247B,49,75,No,29477238.0,"Berry, Frederick C.",Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,School of Engineering Tech,ENGT,48100,ET Capstone II,LEC,006,20603,3.0,3.0,,,R,08:30 AM-09:20 AM,01/09/23-04/29/23,LMBS 4247A,76,100,No,29477238.0,"Berry, Frederick C.",Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,School of Engineering Tech,ENGT,48100,ET Capstone II,LEC,023,23208,3.0,3.0,,,R,08:30 AM-09:20 AM,01/09/23-04/29/23,LMBS 4247B,75,100,No,29477238.0,"Berry, Frederick C.",Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Schl of Construction Mgmt Tech,CM,20000,Intermediate Pre-Con Mgmt,LEC,001,11252,9.0,9.0,,,MW,02:30 PM-05:20 PM,01/09/23-04/29/23,PHYS 223,99,90,No,35522881.0,"Besiktepe, Deniz",Assistant Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Schl of Construction Mgmt Tech,CM,30000,Advanced Pre-Con Mgmt,LEC,004,11239,9.0,9.0,,,TR,02:30 PM-05:20 PM,01/09/23-04/29/23,CRTN 1011,83,81,No,35522881.0,"Besiktepe, Deniz",Assistant Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Schl of Construction Mgmt Tech,CM,58100,Advanced Facilities Mgmt,LEC,003,20733,3.0,3.0,,,W,05:30 PM-08:20 PM,01/09/23-04/29/23,DUDL 1389,24,30,No,35522881.0,"Besiktepe, Deniz",Assistant Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Computer Information Tech,CNIT,27100,Cybersecurity Fundamentals II,LEC,005,15460,3.0,3.0,,,MW,10:30 AM-11:20 AM,01/09/23-04/29/23,WALC 2007,38,72,No,34022858.0,"Bhatt, Smriti",Assistant Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Computer Information Tech,CNIT,58100,IoT Security,LEC,041,20107,3.0,3.0,,Dept,MW,04:30 PM-05:45 PM,01/09/23-04/29/23,KNOY B033,3,20,No,34022858.0,"Bhatt, Smriti",Assistant Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,School of Engineering Tech,IET,33100,Adv Ind Safety & Health Mgmt,LEC,001,20434,3.0,3.0,,,MWF,04:30 PM-05:20 PM,01/09/23-04/29/23,HAMP 2101,24,40,No,10289063.0,"Biggs, Jon D.",Limited Term Lecturer,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Schl of Aviation & Transp Tech,AT,34001,Aerospace Business Statistics,LEC,001,16551,3.0,3.0,,,MWF,02:30 PM-03:20 PM,01/09/23-04/29/23,NISW 157,18,40,No,35538394.0,"Bilotkach, Volodymyr",Associate Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Schl of Aviation & Transp Tech,AT,35900,Airport Management,LEC,001,11178,3.0,3.0,,,MWF,01:30 PM-02:20 PM,01/09/23-04/29/23,NISW 149,69,72,No,35538394.0,"Bilotkach, Volodymyr",Associate Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Schl of Aviation & Transp Tech,AT,42101,Managerial Econ In Aviation,LEC,001,13922,3.0,3.0,,,TR,01:30 PM-02:45 PM,01/09/23-04/29/23,NISW 157,60,60,No,35538394.0,"Bilotkach, Volodymyr",Associate Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Schl of Aviation & Transp Tech,AT,54900,Aircraft Leasing,LEC,001,28376,3.0,3.0,,,R,06:00 PM-08:50 PM,01/09/23-04/29/23,NISW 184,18,30,No,35538394.0,"Bilotkach, Volodymyr",Associate Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Technology Ldrshp & Innovatn,TLI,31400,Leading Innovation In Orgs,LEC,001,19795,3.0,3.0,,Dept,TR,03:00 PM-04:15 PM,01/09/23-04/29/23,LWSN B151,52,60,No,30487670.0,"Bosman, Lisa B.",Associate Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Technology Ldrshp & Innovatn,OLS,48400,Ldrshp Strat Qlty&Prod,LEC,001,28142,3.0,3.0,,,F,02:30 PM-05:20 PM,01/09/23-04/29/23,GRIS 103,34,37,No,30487670.0,"Bosman, Lisa B.",Associate Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Purdue Polytechnic Inst Admin,TECH,22000,Design Technology For People,LEC,002,19834,3.0,3.0,,,MW,01:30 PM-02:20 PM,01/09/23-04/29/23,WALC 2124,19,40,No,27686262.0,"Briller, Sherylyn H.",Professor,Y,Reg,A2,A4,B6,40.0,40.0,0.0
202320,Technology Ldrshp & Innovatn,TLI,36700,Teach Design & Innovation I,LEC,002,19835,3.0,3.0,,,MW,01:30 PM-02:20 PM,01/09/23-04/29/23,WALC 2124,2,40,No,27686262.0,"Briller, Sherylyn H.",Professor,Y,Reg,A2,A4,B6,40.0,40.0,0.0
202320,Technology Ldrshp & Innovatn,TLI,62500,Research In Open Innovation I,LEC,001,22317,3.0,3.0,,,R,06:00 PM-08:50 PM,01/09/23-04/29/23,BRNG 2291,5,12,No,26897006.0,"Brunswicker, Sabine",Professor,Y,Reg,Unk,Unk,2R,5.0,12.0,7.0
202320,Computer Graphics Technology,CGT,27500,Data Visualization II,LEC,001,27629,3.0,3.0,,,MW,01:30 PM-02:20 PM,01/09/23-04/29/23,KNOY 314,13,30,No,28608802.0,"Byrd, Vetria L.",Associate Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Computer Graphics Technology,CGT,57500,Vis Tools & Applications,LEC,001,16390,3.0,3.0,,,TR,05:30 PM-06:45 PM,01/09/23-04/29/23,KNOY 306,16,20,No,28608802.0,"Byrd, Vetria L.",Associate Professor,Y,Reg,Unk,Unk,5E,16.0,20.0,4.0
202320,Aerospace Studies,AFT,48100,Natl Sec Commission Prep II,LEC,001,10544,3.0,3.0,,,TR,01:30 PM-02:45 PM,01/09/23-04/29/23,AR 102,21,32,No,27617194.0,"Callahan, Kenneth",Professor of Aerospace Studies,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Aerospace Studies,AFT,48100,Natl Sec Commission Prep II,LEC,002,19331,3.0,3.0,,,TR,10:30 AM-11:45 AM,01/09/23-04/29/23,AR 102,16,32,No,27617194.0,"Callahan, Kenneth",Professor of Aerospace Studies,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Schl of Construction Mgmt Tech,CM,10000,Intro To Construction Mgmt,LEC,001,12591,3.0,3.0,,,TR,01:30 PM-02:45 PM,01/09/23-04/29/23,STEW 320,76,100,No,33078488.0,"Chang, Soowon",Assistant Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Schl of Construction Mgmt Tech,CM,15000,Construction Mgmt Fundamentals,LEC,005,13382,6.0,6.0,,,MW,11:30 AM-01:20 PM,01/09/23-04/29/23,WALC 3087,91,105,No,33078488.0,"Chang, Soowon",Assistant Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Schl of Construction Mgmt Tech,CM,30000,Advanced Pre-Con Mgmt,LEC,004,11239,9.0,9.0,,,TR,02:30 PM-05:20 PM,01/09/23-04/29/23,CRTN 1011,83,81,No,33078488.0,"Chang, Soowon",Assistant Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Schl of Construction Mgmt Tech,CM,33000,Design Construction I,LEC,001,12362,6.0,6.0,,,MW,11:30 AM-12:20 PM,01/09/23-04/29/23,KNOY B031,9,20,No,33078488.0,"Chang, Soowon",Assistant Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Schl of Construction Mgmt Tech,CM,33100,Design And Construction II,LEC,001,20576,6.0,6.0,,,MW,11:30 AM-12:20 PM,01/09/23-04/29/23,KNOY B029,5,10,No,33078488.0,"Chang, Soowon",Assistant Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Schl of Construction Mgmt Tech,CM,35000,Advanced Const Mgmt,LEC,004,11286,9.0,9.0,,,MW,08:30 AM-11:20 AM,01/09/23-04/29/23,WALC B058,110,108,No,33078488.0,"Chang, Soowon",Assistant Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Schl of Construction Mgmt Tech,CM,41000,Construction Mgmt Portfolio II,DIS,002,22526,0.5,0.5,,,Unlisted,,01/09/23-03/05/23,,15,100,No,33078488.0,"Chang, Soowon",Assistant Professor,Y,P/NP,Unk,Unk,Unk,0.0,0.0,0.0
202320,Computer Graphics Technology,CGT,37000,Interactive Data Visualization,LEC,001,16451,3.0,3.0,,,TR,11:30 AM-12:20 PM,01/09/23-04/29/23,HAMP 2108,12,40,No,24174952.0,"Chen, Yingjie",Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Computer Graphics Technology,CGT,58100,Information Visualization,LEC,014,22141,3.0,3.0,,,T,06:00 PM-08:50 PM,01/09/23-04/29/23,KNOY 340,10,20,No,24174952.0,"Chen, Yingjie",Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Schl of Construction Mgmt Tech,CM,20000,Intermediate Pre-Con Mgmt,LEC,001,11252,9.0,9.0,,,MW,02:30 PM-05:20 PM,01/09/23-04/29/23,PHYS 223,99,90,No,22940453.0,"Chen, Yunfeng",Associate Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Schl of Construction Mgmt Tech,CM,41000,Construction Mgmt Portfolio II,DIS,002,22526,0.5,0.5,,,Unlisted,,01/09/23-03/05/23,,15,100,No,22940453.0,"Chen, Yunfeng",Associate Professor,Y,P/NP,Unk,Unk,Unk,0.0,0.0,0.0
202320,Schl of Construction Mgmt Tech,CM,58100,Const Finance & Company Mgmt,LEC,004,23935,3.0,3.0,,,M,08:30 AM-11:20 AM,01/09/23-04/29/23,KNOY B029,14,35,No,22940453.0,"Chen, Yunfeng",Associate Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,School of Engineering Tech,ECET,17700,DAQ And Systems Control,LEC,007,57465,3.0,3.0,,,TR,12:30 PM-01:20 PM,01/09/23-04/29/23,WALC 1087,87,105,No,11173844.0,"Cheung, April",Assistant Professor of Practice,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,School of Engineering Tech,ECET,27700,AC And Power Electronics,LEC,004,63472,3.0,3.0,,,WF,12:30 PM-01:20 PM,01/09/23-04/29/23,WALC 3127,30,30,No,11173844.0,"Cheung, April",Assistant Professor of Practice,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,School of Engineering Tech,ECET,27900,Embedded Digital Systems,LEC,005,63486,3.0,3.0,,,MW,03:30 PM-04:20 PM,01/09/23-04/29/23,WALC 2088,71,72,No,11173844.0,"Cheung, April",Assistant Professor of Practice,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Schl of Aviation & Transp Tech,AT,49800,Aviation Technology Capstone,LEC,002,64283,3.0,3.0,,,MWF,03:30 PM-04:20 PM,01/09/23-04/29/23,NISW 214,42,44,No,30892241.0,"Chou, Tzu-Chun",Student,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Military Science,MSL,10200,Foundations Of Leadership,LEC,004,38309,2.0,2.0,,,R,12:30 PM-01:20 PM,01/09/23-04/29/23,AR 101,11,20,No,36687233.0,"Churchill, Michael D.",Assistant Professor of Military Science,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Military Science,MSL,10200,Foundations Of Leadership,LEC,003,38308,2.0,2.0,,,T,09:30 AM-10:20 AM,01/09/23-04/29/23,AR 102,11,20,No,36687233.0,"Churchill, Michael D.",Assistant Professor of Military Science,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Military Science,MSL,10200,Foundations Of Leadership,LEC,001,38306,2.0,2.0,,,W,08:30 AM-09:20 AM,01/09/23-04/29/23,AR 101,16,20,No,36687233.0,"Churchill, Michael D.",Assistant Professor of Military Science,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,School of Engineering Tech,ENGT,48000,ET Capstone I,LEC,003,20593,3.0,3.0,,,MW,08:30 AM-09:20 AM,01/09/23-04/29/23,LMBS 4247B,49,75,No,26179087.0,"Condron, James",Assistant Professor of Practice,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,School of Engineering Tech,ENGT,48100,ET Capstone II,LEC,023,23208,3.0,3.0,,,R,08:30 AM-09:20 AM,01/09/23-04/29/23,LMBS 4247B,75,100,No,26179087.0,"Condron, James",Assistant Professor of Practice,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,School of Engineering Tech,ENGT,48100,ET Capstone II,LEC,006,20603,3.0,3.0,,,R,08:30 AM-09:20 AM,01/09/23-04/29/23,LMBS 4247A,76,100,No,26179087.0,"Condron, James",Assistant Professor of Practice,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Computer Graphics Technology,CGT,16400,Graphics For CE &Const,LEC,001,13507,2.0,2.0,,,T,09:30 AM-10:20 AM,01/09/23-04/29/23,MATH 175,141,180,No,10258080.0,"Cory, Clark A.",Associate Professor,Y,Reg,A1,A3,Unk,0.0,0.0,0.0
202320,Computer Graphics Technology,CGT,36000,Appl Of Const Doc I,DIS,005,16384,3.0,3.0,,,Unlisted,,01/09/23-04/29/23,,75,100,No,10258080.0,"Cory, Clark A.",Associate Professor,Y,Reg,A4,A3,Unk,0.0,0.0,0.0
202320,Computer Graphics Technology,CGT,46000,Bldg Information Model,LEC,001,53159,3.0,3.0,,,R,08:30 AM-09:20 AM,01/09/23-04/29/23,KNOY 306,33,50,No,10258080.0,"Cory, Clark A.",Associate Professor,Y,Reg,A1,A3,Unk,0.0,0.0,0.0
202320,Computer Graphics Technology,CGT,49000,Modeling With Laser Scanning,DIS,001,26820,3.0,3.0,,Inst,Unlisted,,01/09/23-04/29/23,ASYNC ONLINE,3,5,No,10258080.0,"Cory, Clark A.",Associate Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Computer Graphics Technology,CGT,10301,Geometric Modeling Applcations,LEC,001,15356,3.0,3.0,,,TR,08:30 AM-09:20 AM,01/09/23-04/29/23,BRNG 2280,71,75,Graduate Student,27112239.0,"Cui, Dixuan",Student,Y,Reg,A1,A4,Unk,0.0,0.0,0.0
202320,Schl of Aviation & Transp Tech,AT,10000,Intro Aviation Tech,LEC,001,11468,1.0,1.0,,,M,06:00 PM-06:50 PM,01/09/23-04/29/23,SMTH 118,45,75,No,11833046.0,"Cutter, Jason E.",Assistant Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Schl of Aviation & Transp Tech,AT,35400,Turbine Flight Ops Lect,LEC,001,28210,2.0,2.0,,,W,07:30 AM-09:20 AM,01/09/23-04/29/23,NISW 157,41,60,No,11833046.0,"Cutter, Jason E.",Assistant Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Computer Graphics Technology,CGT,51800,Augmented Reality,LEC,001,21657,3.0,3.0,,,W,06:00 PM-08:50 PM,01/09/23-04/29/23,KNOY 340,20,25,No,35560472.0,"Damarjian, Alex",Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Schl of Aviation & Transp Tech,AT,37600,Arcr Gas Trb Eng Tch I,LEC,002,23011,4.0,4.0,,,MW,09:30 AM-10:20 AM,01/09/23-04/29/23,NISW 157,54,60,No,23136686.0,"Davis, John M.",Associate Professor of Practice and Associate Head for Undergraduate Affairs,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Schl of Aviation & Transp Tech,AT,47600,Arcr Gas Trb En Tch II,LEC,001,11766,3.0,3.0,,,MW,08:30 AM-09:20 AM,01/09/23-04/29/23,NISW 149,23,30,No,23136686.0,"Davis, John M.",Associate Professor of Practice and Associate Head for Undergraduate Affairs,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Schl of Construction Mgmt Tech,CM,33000,Design Construction I,LEC,001,12362,6.0,6.0,,,MW,11:30 AM-12:20 PM,01/09/23-04/29/23,KNOY B031,9,20,No,26791641.0,"De Cresce El Debs, Luciana",Assistant Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Schl of Construction Mgmt Tech,CM,33100,Design And Construction II,LEC,001,20576,6.0,6.0,,,MW,11:30 AM-12:20 PM,01/09/23-04/29/23,KNOY B029,5,10,No,26791641.0,"De Cresce El Debs, Luciana",Assistant Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Schl of Construction Mgmt Tech,CM,40000,Construction Capstone I,LEC,001,11196,6.0,6.0,,,MW,11:30 AM-01:20 PM,01/09/23-04/29/23,PHYS 203,26,40,No,26791641.0,"De Cresce El Debs, Luciana",Assistant Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Schl of Construction Mgmt Tech,CM,41000,Construction Mgmt Portfolio II,DIS,002,22526,0.5,0.5,,,Unlisted,,01/09/23-03/05/23,,15,100,No,26791641.0,"De Cresce El Debs, Luciana",Assistant Professor,Y,P/NP,Unk,Unk,Unk,0.0,0.0,0.0
202320,Computer Information Tech,CNIT,24000,Data Comm & Networking,LEC,008,27784,3.0,3.0,,,MW,09:30 AM-10:20 AM,01/09/23-04/29/23,HIKS G980D,9,124,No,14556591.0,"Deadman, Robert C.",Clinical Assistant Professor,Y,Reg,A1,A2,CF,122.0,124.0,2.0
202320,Computer Information Tech,CNIT,24200,System Administration,LEC,001,34380,3.0,3.0,,,MW,03:30 PM-04:20 PM,01/09/23-04/29/23,WALC B058,148,149,No,14556591.0,"Deadman, Robert C.",Clinical Assistant Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Computer Information Tech,CNIT,34400,Network Engr Fundamentals,LEC,001,13809,3.0,3.0,,,MW,09:30 AM-10:20 AM,01/09/23-04/29/23,HIKS G980D,113,124,No,14556591.0,"Deadman, Robert C.",Clinical Assistant Professor,Y,Reg,A1,A2,CF,122.0,124.0,2.0
202320,Computer Information Tech,CNIT,34500,Internet Desgn&Implem,LEC,001,41361,4.0,4.0,,,TR,01:30 PM-02:45 PM,01/09/23-04/29/23,KNOY B029,14,18,No,14556591.0,"Deadman, Robert C.",Clinical Assistant Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
